street id;street name;period;count
928858;On or near Park Street;from 2019-01 till 2019-05;69
942501;On or near Acre Lane;from 2019-01 till 2019-05;68
942588;On or near Shopping Area;from 2019-01 till 2019-05;68
946288;On or near Basing Court;from 2019-01 till 2019-05;68
923859;On or near Parking Area;from 2019-01 till 2019-05;68
952994;On or near Cromwell Place;from 2019-01 till 2019-05;68
954019;On or near Surrey Quays Road;from 2019-01 till 2019-05;68
954033;On or near Supermarket;from 2019-01 till 2019-05;68
967442;On or near Supermarket;from 2019-01 till 2019-05;68
957123;On or near Ladbroke Grove;from 2019-01 till 2019-05;68
1488678;Stockwell (lu Station);from 2019-01 till 2019-05;68
961293;On or near Shopping Area;from 2019-01 till 2019-05;68
956501;On or near Hollen Street;from 2019-01 till 2019-05;68
956985;On or near Inverness Mews;from 2019-01 till 2019-05;68
978084;On or near Supermarket;from 2019-01 till 2019-05;68
963261;On or near A124;from 2019-01 till 2019-05;68
961709;On or near Pott Street;from 2019-01 till 2019-05;68
956363;On or near Nightclub;from 2019-01 till 2019-05;68
974018;On or near Supermarket;from 2019-01 till 2019-05;68
953689;On or near Pedestrian Subway;from 2019-01 till 2019-05;68
970990;On or near Heron Mews;from 2019-01 till 2019-05;68
961745;On or near Supermarket;from 2019-01 till 2019-05;68
976445;On or near Waterloo Road;from 2019-01 till 2019-05;67
953660;On or near Long Laner;from 2019-01 till 2019-05;67
977882;On or near Bus/coach Station;from 2019-01 till 2019-05;67
963249;On or near Shopping Area;from 2019-01 till 2019-05;67
968800;On or near Gould Terrace;from 2019-01 till 2019-05;67
964996;On or near Lidlington Place;from 2019-01 till 2019-05;67
965000;On or near Harrington Square;from 2019-01 till 2019-05;67
965915;On or near Ealing Road;from 2019-01 till 2019-05;67
960466;On or near Cabbell Street;from 2019-01 till 2019-05;67
957138;On or near Elgin Crescent;from 2019-01 till 2019-05;67
960746;On or near Montague Place;from 2019-01 till 2019-05;67
941891;On or near Shopping Area;from 2019-01 till 2019-05;67
942549;On or near Electric Avenue;from 2019-01 till 2019-05;67
942705;On or near Edgeley Lane;from 2019-01 till 2019-05;67
944094;On or near Douglas Road;from 2019-01 till 2019-05;67
950275;On or near Shopping Area;from 2019-01 till 2019-05;67
950366;On or near Theatre/concert Hall;from 2019-01 till 2019-05;67
928907;On or near Nightclub;from 2019-01 till 2019-05;67
924063;On or near Wrythe Lane;from 2019-01 till 2019-05;67
956521;On or near Duck Lane;from 2019-01 till 2019-05;66
961846;On or near British Street;from 2019-01 till 2019-05;66
962504;On or near Shopping Area;from 2019-01 till 2019-05;66
1196992;On or near Petrol Station;from 2019-01 till 2019-05;66
971270;On or near Church Lane;from 2019-01 till 2019-05;66
1489885;Paddington (lu Station);from 2019-01 till 2019-05;66
953672;On or near Borough High Street;from 2019-01 till 2019-05;66
1488686;Camden Town (lu Station);from 2019-01 till 2019-05;66
968662;On or near Kingsland Passage;from 2019-01 till 2019-05;66
956472;On or near Piccadilly Circus;from 2019-01 till 2019-05;66
953699;On or near Newington Causeway;from 2019-01 till 2019-05;66
957509;On or near Ring Road;from 2019-01 till 2019-05;66
956603;On or near Further/higher Educational Building;from 2019-01 till 2019-05;66
965674;On or near Supermarket;from 2019-01 till 2019-05;66
953161;On or near Raphael Street;from 2019-01 till 2019-05;66
963824;On or near Chant Street;from 2019-01 till 2019-05;66
966714;On or near Parking Area;from 2019-01 till 2019-05;66
987131;On or near Burleigh Way;from 2019-01 till 2019-05;65
956159;On or near Savoy Court;from 2019-01 till 2019-05;65
985010;On or near Capel Close;from 2019-01 till 2019-05;65
961184;On or near Nightclub;from 2019-01 till 2019-05;65
964951;On or near Granary Street;from 2019-01 till 2019-05;65
978383;On or near Amber Mews;from 2019-01 till 2019-05;65
960976;On or near Belgrove Street;from 2019-01 till 2019-05;65
956017;On or near Artichoke Hill;from 2019-01 till 2019-05;65
932067;On or near Churchill Way;from 2019-01 till 2019-05;65
946196;On or near Windsor Walk;from 2019-01 till 2019-05;65
946237;On or near Peckham High Street;from 2019-01 till 2019-05;65
949115;On or near Supermarket;from 2019-01 till 2019-05;65
928738;On or near North End;from 2019-01 till 2019-05;65
923842;On or near Supermarket;from 2019-01 till 2019-05;65
932944;On or near Parking Area;from 2019-01 till 2019-05;64
933807;On or near Nipper Alley;from 2019-01 till 2019-05;64
936787;On or near Supermarket;from 2019-01 till 2019-05;64
956392;On or near Shopping Area;from 2019-01 till 2019-05;64
956378;On or near New Bond Street;from 2019-01 till 2019-05;64
952691;On or near Phillimore Walk;from 2019-01 till 2019-05;64
954663;On or near Plumstead Road;from 2019-01 till 2019-05;64
961486;On or near Ebor Street;from 2019-01 till 2019-05;64
958082;On or near Shopping Area;from 2019-01 till 2019-05;64
963342;On or near Lloyd Road;from 2019-01 till 2019-05;64
960484;On or near Nottingham Street;from 2019-01 till 2019-05;64
967441;On or near Supermarket;from 2019-01 till 2019-05;64
953938;On or near Horselydown Lane;from 2019-01 till 2019-05;64
953919;On or near Weaver's Lane;from 2019-01 till 2019-05;64
973850;On or near College Road;from 2019-01 till 2019-05;63
976465;On or near Supermarket;from 2019-01 till 2019-05;63
1490170;Marylebone (station);from 2019-01 till 2019-05;63
1486495;Watford Junction (station);from 2019-01 till 2019-05;63
956247;On or near Barter Street;from 2019-01 till 2019-05;63
958116;On or near Broadway;from 2019-01 till 2019-05;63
966018;On or near Rockware Avenue;from 2019-01 till 2019-05;63
972052;On or near A1201;from 2019-01 till 2019-05;63
956213;On or near Conference/exhibition Centre;from 2019-01 till 2019-05;63
686637;On or near Shopping Area;from 2019-01 till 2019-05;63
942718;On or near Clapham High Street;from 2019-01 till 2019-05;63
944287;On or near Control Tower Road;from 2019-01 till 2019-05;63
948242;On or near Anglesea Mews;from 2019-01 till 2019-05;63
935163;On or near Theatre/concert Hall;from 2019-01 till 2019-05;63
942840;On or near Supermarket;from 2019-01 till 2019-05;62
944510;On or near Petrol Station;from 2019-01 till 2019-05;62
946034;On or near Petrol Station;from 2019-01 till 2019-05;62
933716;On or near Burritt Road;from 2019-01 till 2019-05;62
951522;On or near Western View;from 2019-01 till 2019-05;62
929828;On or near Supermarket;from 2019-01 till 2019-05;62
960839;On or near King's Cross Road;from 2019-01 till 2019-05;62
978385;On or near Bus/coach Station;from 2019-01 till 2019-05;62
952341;On or near Supermarket;from 2019-01 till 2019-05;62
1489631;Canada Water (lu Station);from 2019-01 till 2019-05;62
956055;On or near Further/higher Educational Building;from 2019-01 till 2019-05;62
987060;On or near Shopping Area;from 2019-01 till 2019-05;62
966440;On or near Windsor Street;from 2019-01 till 2019-05;62
965566;On or near Nicoll Road;from 2019-01 till 2019-05;62
969264;On or near Green Street;from 2019-01 till 2019-05;62
953174;On or near Shopping Area;from 2019-01 till 2019-05;62
956296;On or near Villiers Street;from 2019-01 till 2019-05;62
979191;On or near Honeypot Lane;from 2019-01 till 2019-05;62
957081;On or near Praed Street;from 2019-01 till 2019-05;62
956677;On or near Ryder Yard;from 2019-01 till 2019-05;61
985511;On or near Shopping Area;from 2019-01 till 2019-05;61
956578;On or near Theatre/concert Hall;from 2019-01 till 2019-05;61
963378;On or near Supermarket;from 2019-01 till 2019-05;61
957090;On or near Junction Mews;from 2019-01 till 2019-05;61
958849;On or near Further/higher Educational Building;from 2019-01 till 2019-05;61
941880;On or near Lewisham High Street;from 2019-01 till 2019-05;61
943432;On or near Hospital;from 2019-01 till 2019-05;61
946000;On or near Hospital;from 2019-01 till 2019-05;61
587302;On or near Supermarket;from 2019-01 till 2019-05;61
949369;On or near Supermarket;from 2019-01 till 2019-05;61
587339;On or near New Change;from 2019-01 till 2019-05;61
937570;On or near Station Approach;from 2019-01 till 2019-05;61
942587;On or near Shopping Area;from 2019-01 till 2019-05;60
947761;On or near Supermarket;from 2019-01 till 2019-05;60
950977;On or near Supermarket;from 2019-01 till 2019-05;60
941211;On or near Parking Area;from 2019-01 till 2019-05;60
963185;On or near Parking Area;from 2019-01 till 2019-05;60
975133;On or near Pedestrian Subway;from 2019-01 till 2019-05;60
956544;On or near Nightclub;from 2019-01 till 2019-05;60
957747;On or near Rectory Road;from 2019-01 till 2019-05;60
956628;On or near Hanway Place;from 2019-01 till 2019-05;60
952985;On or near Pelham Street;from 2019-01 till 2019-05;60
981686;On or near Chapel Place;from 2019-01 till 2019-05;60
970984;On or near Station Road;from 2019-01 till 2019-05;60
964806;On or near Grant Street;from 2019-01 till 2019-05;60
955690;On or near Supermarket;from 2019-01 till 2019-05;60
955927;On or near Tower Hill;from 2019-01 till 2019-05;60
956819;On or near Stratford Place;from 2019-01 till 2019-05;59
964871;On or near Greenland Street;from 2019-01 till 2019-05;59
960696;On or near Supermarket;from 2019-01 till 2019-05;59
963274;On or near Ray Massey Way;from 2019-01 till 2019-05;59
974124;On or near Kingsbury Road;from 2019-01 till 2019-05;59
966393;On or near Shopping Area;from 2019-01 till 2019-05;59
965150;On or near Mortimer Crescent;from 2019-01 till 2019-05;59
968289;On or near Supermarket;from 2019-01 till 2019-05;59
964451;On or near Bishop Street;from 2019-01 till 2019-05;59
956368;On or near Nightclub;from 2019-01 till 2019-05;59
973383;On or near Supermarket;from 2019-01 till 2019-05;59
965728;On or near St Alban's Road;from 2019-01 till 2019-05;59
984394;On or near Petrol Station;from 2019-01 till 2019-05;59
962322;On or near Petrol Station;from 2019-01 till 2019-05;59
971003;On or near Shopping Area;from 2019-01 till 2019-05;59
956510;On or near Glasshouse Street;from 2019-01 till 2019-05;59
956030;On or near Whitechapel Road;from 2019-01 till 2019-05;59
956439;On or near West Street;from 2019-01 till 2019-05;59
960668;On or near Greenwell Street;from 2019-01 till 2019-05;59
964247;On or near Arbutus Street;from 2019-01 till 2019-05;59
944658;On or near London Road;from 2019-01 till 2019-05;59
789927;On or near Nightclub;from 2019-01 till 2019-05;59
790200;On or near Supermarket;from 2019-01 till 2019-05;59
927191;On or near South End;from 2019-01 till 2019-05;59
926705;On or near St Nicholas Way;from 2019-01 till 2019-05;58
933836;On or near Nightclub;from 2019-01 till 2019-05;58
928751;On or near Wellington Road;from 2019-01 till 2019-05;58
930640;On or near Supermarket;from 2019-01 till 2019-05;58
956572;On or near Nightclub;from 2019-01 till 2019-05;58
1488714;Covent Garden (lu Station);from 2019-01 till 2019-05;58
956360;On or near Nightclub;from 2019-01 till 2019-05;58
956647;On or near Parking Area;from 2019-01 till 2019-05;58
960660;On or near Midford Place;from 2019-01 till 2019-05;58
952727;On or near Phillimore Walk;from 2019-01 till 2019-05;58
965233;On or near Avenue Road;from 2019-01 till 2019-05;58
971045;On or near Hainault Street;from 2019-01 till 2019-05;58
952594;On or near Theatre/concert Hall;from 2019-01 till 2019-05;58
978123;On or near Houghton Road;from 2019-01 till 2019-05;58
956297;On or near Victoria Embankment;from 2019-01 till 2019-05;58
976468;On or near Shopping Area;from 2019-01 till 2019-05;58
956165;On or near Parker Mews;from 2019-01 till 2019-05;58
953958;On or near A100;from 2019-01 till 2019-05;58
956332;On or near Market Place;from 2019-01 till 2019-05;58
956480;On or near Noel Street;from 2019-01 till 2019-05;58
956311;On or near Vigo Street;from 2019-01 till 2019-05;58
972185;On or near Holloway Road;from 2019-01 till 2019-05;58
972048;On or near Blackstock Road;from 2019-01 till 2019-05;58
973708;On or near Parking Area;from 2019-01 till 2019-05;58
956150;On or near Strand;from 2019-01 till 2019-05;58
955426;On or near Susannah Street;from 2019-01 till 2019-05;58
962976;On or near Supermarket;from 2019-01 till 2019-05;57
956825;On or near Red Place;from 2019-01 till 2019-05;57
983642;On or near Smart's Place;from 2019-01 till 2019-05;57
967572;On or near Kingscroft Road;from 2019-01 till 2019-05;57
972696;On or near Jackman Mews;from 2019-01 till 2019-05;57
965087;On or near Jamestown Road;from 2019-01 till 2019-05;57
954404;On or near Edmund Halley Way;from 2019-01 till 2019-05;57
956691;On or near Nightclub;from 2019-01 till 2019-05;57
956140;On or near Parking Area;from 2019-01 till 2019-05;57
955459;On or near Supermarket;from 2019-01 till 2019-05;57
962516;On or near Shopping Area;from 2019-01 till 2019-05;57
961069;On or near Thoresby Street;from 2019-01 till 2019-05;57
956091;On or near Battle Bridge Lane;from 2019-01 till 2019-05;57
956952;On or near Parking Area;from 2019-01 till 2019-05;57
974011;On or near Havelock Place;from 2019-01 till 2019-05;57
972024;On or near Rock Street;from 2019-01 till 2019-05;57
965320;On or near Gladstone Mews;from 2019-01 till 2019-05;57
960127;On or near Portobello Road;from 2019-01 till 2019-05;57
957109;On or near Portobello Road;from 2019-01 till 2019-05;57
789323;On or near St. Marys View;from 2019-01 till 2019-05;57
926673;On or near High Street;from 2019-01 till 2019-05;57
928871;On or near Shopping Area;from 2019-01 till 2019-05;57
928869;On or near Supermarket;from 2019-01 till 2019-05;57
923898;On or near River Way;from 2019-01 till 2019-05;57
941113;On or near Supermarket;from 2019-01 till 2019-05;57
942590;On or near Supermarket;from 2019-01 till 2019-05;56
927195;On or near Mint Walk;from 2019-01 till 2019-05;56
950155;On or near Lillie Road;from 2019-01 till 2019-05;56
928797;On or near Bedford Park;from 2019-01 till 2019-05;56
928865;On or near Shopping Area;from 2019-01 till 2019-05;56
940591;On or near Petrol Station;from 2019-01 till 2019-05;56
930797;On or near Pedestrian Subway;from 2019-01 till 2019-05;56
974518;On or near Pedestrian Subway;from 2019-01 till 2019-05;56
967957;On or near Marsden Street;from 2019-01 till 2019-05;56
952605;On or near Stanlake Villas;from 2019-01 till 2019-05;56
977050;On or near Shopping Area;from 2019-01 till 2019-05;56
977880;On or near Gillards Way;from 2019-01 till 2019-05;56
1488554;Warren Street (lu Station);from 2019-01 till 2019-05;56
975393;On or near Cranbrook Mews;from 2019-01 till 2019-05;56
970563;On or near Roneo Corner;from 2019-01 till 2019-05;56
971832;On or near Police Station;from 2019-01 till 2019-05;56
970353;On or near Supermarket;from 2019-01 till 2019-05;56
974135;On or near Supermarket;from 2019-01 till 2019-05;55
973028;On or near Supermarket;from 2019-01 till 2019-05;55
954587;On or near Woolwich New Road;from 2019-01 till 2019-05;55
952507;On or near Sterne Street;from 2019-01 till 2019-05;55
972416;On or near Finchley Road;from 2019-01 till 2019-05;55
980978;On or near Supermarket;from 2019-01 till 2019-05;55
972103;On or near Further/higher Educational Building;from 2019-01 till 2019-05;55
956178;On or near James Street;from 2019-01 till 2019-05;55
975138;On or near Bethune Road;from 2019-01 till 2019-05;55
986591;On or near Petrol Station;from 2019-01 till 2019-05;55
981606;On or near Turnant Road;from 2019-01 till 2019-05;55
960511;On or near Parking Area;from 2019-01 till 2019-05;55
